# Data printout from CCMC-simulation: version 1D-1.3
# Data type:  CORHEL  Heliosphere
# Run name:   Seungwoo_Ahn_121625_SH_8
# Missing data:  -1.09951e+12
# Start Date, time: 2010/12/24  03:00:00
# Time R Lat Lon V_r V_lon V_lat B_r B_lon B_lat N T E_r E_lon E_lat V B P_ram BP 
# day AU deg deg km/s km/s km/s nT nT nT cm^-3 K mV/m mV/m mV/m km/s nT nPa [] 
  2.21173E-03  9.83563E-01 -2.13525E+00  1.80000E+02  3.16928E+02  3.93609E-01  3.13562E+00  9.49228E-01 -8.64189E-01 -1.65546E-02  1.79122E+01  5.06322E+04 -2.70325E-03 -8.22302E-03  2.74259E-01  3.16944E+02  1.28380E+00  3.00920E+00  1.00000E+00
  6.77139E-03  9.83563E-01 -2.13581E+00  1.80000E+02  3.17097E+02  3.47540E-01  3.08763E+00  9.48915E-01 -8.64044E-01 -1.65024E-02  1.78948E+01  5.06775E+04 -2.66211E-03 -8.16274E-03  2.74315E-01  3.17112E+02  1.28347E+00  3.00947E+00  1.00000E+00
  1.13311E-02  9.83562E-01 -2.13637E+00  1.80000E+02  3.17269E+02  3.00938E-01  3.03928E+00  9.48606E-01 -8.63872E-01 -1.64466E-02  1.78765E+01  5.07228E+04 -2.62060E-03 -8.10110E-03  2.74366E-01  3.17284E+02  1.28312E+00  3.00966E+00  1.00000E+00
  1.58904E-02  9.83562E-01 -2.13693E+00  1.80000E+02  3.17443E+02  2.53798E-01  2.99061E+00  9.48262E-01 -8.63670E-01 -1.63874E-02  1.78575E+01  5.07676E+04 -2.57874E-03 -8.03794E-03  2.74406E-01  3.17457E+02  1.28273E+00  3.00973E+00  1.00000E+00
  2.04504E-02  9.83562E-01 -2.13749E+00  1.80000E+02  3.17616E+02  2.06138E-01  2.94155E+00  9.47921E-01 -8.63430E-01 -1.63256E-02  1.78377E+01  5.08117E+04 -2.53646E-03 -7.97365E-03  2.74435E-01  3.17630E+02  1.28232E+00  3.00967E+00  1.00000E+00
  2.50110E-02  9.83562E-01 -2.13805E+00  1.80000E+02  3.17791E+02  1.57951E-01  2.89217E+00  9.47547E-01 -8.63150E-01 -1.62610E-02  1.78171E+01  5.08554E+04 -2.49381E-03 -7.90806E-03  2.74451E-01  3.17804E+02  1.28185E+00  3.00949E+00  1.00000E+00
  2.95723E-02  9.83561E-01 -2.13861E+00  1.80000E+02  3.17966E+02  1.09260E-01  2.84238E+00  9.47177E-01 -8.62834E-01 -1.61942E-02  1.77957E+01  5.08986E+04 -2.45073E-03 -7.84145E-03  2.74456E-01  3.17979E+02  1.28136E+00  3.00920E+00  1.00000E+00
  3.41343E-02  9.83561E-01 -2.13917E+00  1.80000E+02  3.18142E+02  6.00541E-02  2.79220E+00  9.46776E-01 -8.62483E-01 -1.61257E-02  1.77738E+01  5.09413E+04 -2.40726E-03 -7.77386E-03  2.74449E-01  3.18154E+02  1.28083E+00  3.00879E+00  1.00000E+00
  3.86969E-02  9.83561E-01 -2.13972E+00  1.80000E+02  3.18318E+02  1.03543E-02  2.74159E+00  9.46379E-01 -8.62098E-01 -1.60564E-02  1.77511E+01  5.09836E+04 -2.36335E-03 -7.70563E-03  2.74431E-01  3.18330E+02  1.28027E+00  3.00828E+00  1.00000E+00
  4.32602E-02  9.83561E-01 -2.14028E+00  1.80000E+02  3.18495E+02 -3.98482E-02  2.69055E+00  9.45955E-01 -8.61681E-01 -1.59860E-02  1.77279E+01  5.10254E+04 -2.31903E-03 -7.63659E-03  2.74404E-01  3.18506E+02  1.27968E+00  3.00767E+00  1.00000E+00
  4.78241E-02  9.83561E-01 -2.14084E+00  1.80000E+02  3.18673E+02 -9.05376E-02  2.63905E+00  9.45535E-01 -8.61234E-01 -1.59156E-02  1.77041E+01  5.10668E+04 -2.27428E-03 -7.56719E-03  2.74366E-01  3.18683E+02  1.27907E+00  3.00698E+00  1.00000E+00
  5.23887E-02  9.83560E-01 -2.14140E+00  1.80000E+02  3.18850E+02 -1.41720E-01  2.58712E+00  9.45089E-01 -8.60762E-01 -1.58451E-02  1.76798E+01  5.11078E+04 -2.22914E-03 -7.49728E-03  2.74321E-01  3.18861E+02  1.27842E+00  3.00621E+00  1.00000E+00
  5.69539E-02  9.83560E-01 -2.14196E+00  1.80000E+02  3.19028E+02 -1.93395E-01  2.53470E+00  9.44649E-01 -8.60266E-01 -1.57749E-02  1.76553E+01  5.11484E+04 -2.18357E-03 -7.42704E-03  2.74266E-01  3.19038E+02  1.27776E+00  3.00536E+00  1.00000E+00
  6.15198E-02  9.83560E-01 -2.14252E+00  1.80000E+02  3.19205E+02 -2.45570E-01  2.48185E+00  9.44186E-01 -8.59751E-01 -1.57042E-02  1.76304E+01  5.11886E+04 -2.13763E-03 -7.35618E-03  2.74205E-01  3.19215E+02  1.27707E+00  3.00445E+00  1.00000E+00
  6.60863E-02  9.83560E-01 -2.14308E+00  1.80000E+02  3.19383E+02 -2.98247E-01  2.42852E+00  9.43728E-01 -8.59216E-01 -1.56333E-02  1.76052E+01  5.12287E+04 -2.09129E-03 -7.28488E-03  2.74138E-01  3.19393E+02  1.27637E+00  3.00351E+00  1.00000E+00
  7.06535E-02  9.83559E-01 -2.14364E+00  1.80000E+02  3.19563E+02 -3.51437E-01  2.37474E+00  9.43248E-01 -8.58670E-01 -1.55615E-02  1.75799E+01  5.12689E+04 -2.04459E-03 -7.21284E-03  2.74068E-01  3.19572E+02  1.27565E+00  3.00255E+00  1.00000E+00
  7.52214E-02  9.83559E-01 -2.14420E+00  1.80000E+02  3.19745E+02 -4.05139E-01  2.32046E+00  9.42772E-01 -8.58113E-01 -1.54887E-02  1.75542E+01  5.13092E+04 -1.99749E-03 -7.14011E-03  2.73995E-01  3.19753E+02  1.27492E+00  3.00157E+00  1.00000E+00
  7.97899E-02  9.83559E-01 -2.14476E+00  1.80000E+02  3.19928E+02 -4.59398E-01  2.26575E+00  9.42275E-01 -8.57548E-01 -1.54146E-02  1.75284E+01  5.13496E+04 -1.95007E-03 -7.06651E-03  2.73921E-01  3.19937E+02  1.27417E+00  3.00059E+00  1.00000E+00
  8.43591E-02  9.83559E-01 -2.14532E+00  1.80000E+02  3.20114E+02 -5.14244E-01  2.21060E+00  9.41783E-01 -8.56974E-01 -1.53391E-02  1.75023E+01  5.13901E+04 -1.90232E-03 -6.99216E-03  2.73845E-01  3.20122E+02  1.27342E+00  2.99960E+00  1.00000E+00
  8.89289E-02  9.83559E-01 -2.14588E+00  1.80000E+02  3.20302E+02 -5.69689E-01  2.15508E+00  9.41270E-01 -8.56394E-01 -1.52621E-02  1.74761E+01  5.14306E+04 -1.85429E-03 -6.91698E-03  2.73768E-01  3.20309E+02  1.27265E+00  2.99861E+00  1.00000E+00
  9.34994E-02  9.83558E-01 -2.14644E+00  1.80000E+02  3.20491E+02 -6.25716E-01  2.09916E+00  9.40761E-01 -8.55807E-01 -1.51834E-02  1.74496E+01  5.14712E+04 -1.80597E-03 -6.84097E-03  2.73690E-01  3.20499E+02  1.27188E+00  2.99762E+00  1.00000E+00
  9.80705E-02  9.83558E-01 -2.14700E+00  1.80000E+02  3.20684E+02 -6.82341E-01  2.04291E+00  9.40229E-01 -8.55214E-01 -1.51025E-02  1.74229E+01  5.15119E+04 -1.75743E-03 -6.76392E-03  2.73612E-01  3.20691E+02  1.27108E+00  2.99662E+00  1.00000E+00
