# Data printout from CCMC-simulation: version 1D-1.3
# Data type:  CORHEL  Heliosphere
# Run name:   Seungwoo_Ahn_012026_SH_1
# Missing data:  -1.09951e+12
# Start Date, time: 2022/09/14  08:00:00
# Time R Lat Lon V_r V_lon V_lat B_r B_lon B_lat N T E_r E_lon E_lat V B P_ram BP 
# day AU deg deg km/s km/s km/s nT nT nT cm^-3 K mV/m mV/m mV/m km/s nT nPa [] 
  1.42830E-04  1.00581E+00  7.21092E+00  1.80000E+02  3.20221E+02 -3.63534E+00 -5.74974E-01  8.39557E-01 -1.02479E+00  2.15388E-05  1.00312E+01  3.54258E+04  5.89306E-04  4.89621E-04  3.25108E-01  3.20242E+02  1.32478E+00  1.72046E+00  1.00000E+00
  5.24576E-03  1.00581E+00  7.21084E+00  1.80000E+02  3.20146E+02 -3.60733E+00 -5.60317E-01  8.38090E-01 -1.02316E+00 -5.88263E-05  1.00176E+01  3.53755E+04  5.73084E-04  4.50763E-04  3.24538E-01  3.20166E+02  1.32260E+00  1.71733E+00  1.00000E+00
  1.03485E-02  1.00581E+00  7.21077E+00  1.80000E+02  3.20068E+02 -3.57963E+00 -5.45730E-01  8.36639E-01 -1.02155E+00 -1.38480E-04  1.00041E+01  3.53259E+04  5.56993E-04  4.12256E-04  3.23970E-01  3.20089E+02  1.32042E+00  1.71418E+00  1.00000E+00
  1.54535E-02  1.00581E+00  7.21070E+00  1.80000E+02  3.19989E+02 -3.55223E+00 -5.31217E-01  8.35188E-01 -1.01993E+00 -2.17558E-04  9.99068E+00  3.52769E+04  5.41034E-04  3.74051E-04  3.23401E-01  3.20009E+02  1.31826E+00  1.71103E+00  1.00000E+00
  2.05716E-02  1.00581E+00  7.21062E+00  1.80000E+02  3.19906E+02 -3.52506E+00 -5.16733E-01  8.33749E-01 -1.01833E+00 -2.96196E-04  9.97734E+00  3.52279E+04  5.25162E-04  3.36071E-04  3.22832E-01  3.19926E+02  1.31611E+00  1.70786E+00  1.00000E+00
  2.56996E-02  1.00581E+00  7.21056E+00  1.80000E+02  3.19822E+02 -3.49812E+00 -5.02297E-01  8.32307E-01 -1.01674E+00 -3.74472E-04  9.96413E+00  3.51790E+04  5.09396E-04  2.98300E-04  3.22265E-01  3.19842E+02  1.31396E+00  1.70470E+00  1.00000E+00
  3.08442E-02  1.00580E+00  7.21048E+00  1.80000E+02  3.19735E+02 -3.47137E+00 -4.87877E-01  8.30873E-01 -1.01516E+00 -4.52517E-04  9.95101E+00  3.51301E+04  4.93701E-04  2.60679E-04  3.21697E-01  3.19754E+02  1.31183E+00  1.70152E+00  1.00000E+00
  3.59963E-02  1.00580E+00  7.21040E+00  1.80000E+02  3.19646E+02 -3.44485E+00 -4.73505E-01  8.29439E-01 -1.01359E+00 -5.30334E-04  9.93806E+00  3.50811E+04  4.78111E-04  2.23224E-04  3.21131E-01  3.19665E+02  1.30970E+00  1.69836E+00  1.00000E+00
  4.11514E-02  1.00580E+00  7.21034E+00  1.80000E+02  3.19555E+02 -3.41860E+00 -4.59189E-01  8.28016E-01 -1.01204E+00 -6.07916E-04  9.92531E+00  3.50323E+04  4.62638E-04  1.85953E-04  3.20570E-01  3.19574E+02  1.30760E+00  1.69521E+00  1.00000E+00
  4.63092E-02  1.00580E+00  7.21026E+00  1.80000E+02  3.19463E+02 -3.39258E+00 -4.44928E-01  8.26593E-01 -1.01051E+00 -6.85360E-04  9.91279E+00  3.49838E+04  4.47278E-04  1.48827E-04  3.20016E-01  3.19481E+02  1.30552E+00  1.69209E+00  1.00000E+00
