# Data printout from CCMC-simulation: version 1D-1.3
# Data type:  CORHEL  Solar/Heliosphere
# Run name:   Edwin_Johnson_063024_SH_1
# Missing data:  -1.09951e+12
# Start Date, time: 2017/10/10  04:00:00
# Time R Lat Lon V_r V_lon V_lat B_r B_lon B_lat N T E_r E_lon E_lat V B P_ram BP 
# day AU deg deg km/s km/s km/s nT nT nT cm^-3 K mV/m mV/m mV/m km/s nT nPa [] 
  3.42660E-03  9.98344E-01  6.15328E+00  1.80000E+02  3.09764E+02  3.41897E-01 -1.80351E+00 -7.03724E-01  8.11177E-01  4.36146E-04  1.23308E+01  3.82496E+04 -1.46312E-03 -1.13407E-03 -2.51514E-01  3.09769E+02  1.07389E+00  1.97881E+00 -1.00000E+00
  8.00816E-03  9.98343E-01  6.15297E+00  1.80000E+02  3.09735E+02  3.42260E-01 -1.81915E+00 -7.03765E-01  8.11344E-01  3.92162E-04  1.23337E+01  3.82481E+04 -1.47609E-03 -1.15879E-03 -2.51542E-01  3.09740E+02  1.07404E+00  1.97892E+00 -1.00000E+00
  1.25896E-02  9.98341E-01  6.15266E+00  1.80000E+02  3.09706E+02  3.42751E-01 -1.83488E+00 -7.03806E-01  8.11510E-01  3.46954E-04  1.23367E+01  3.82467E+04 -1.48914E-03 -1.18395E-03 -2.51571E-01  3.09712E+02  1.07419E+00  1.97902E+00 -1.00000E+00
  1.71720E-02  9.98340E-01  6.15235E+00  1.80000E+02  3.09677E+02  3.43373E-01 -1.85072E+00 -7.03847E-01  8.11677E-01  3.00595E-04  1.23397E+01  3.82452E+04 -1.50229E-03 -1.20954E-03 -2.51599E-01  3.09683E+02  1.07435E+00  1.97913E+00 -1.00000E+00
  2.17559E-02  9.98339E-01  6.15205E+00  1.80000E+02  3.09648E+02  3.44118E-01 -1.86667E+00 -7.03889E-01  8.11845E-01  2.53008E-04  1.23427E+01  3.82436E+04 -1.51553E-03 -1.23559E-03 -2.51628E-01  3.09653E+02  1.07450E+00  1.97925E+00 -1.00000E+00
  2.63412E-02  9.98338E-01  6.15173E+00  1.80000E+02  3.09618E+02  3.44985E-01 -1.88273E+00 -7.03931E-01  8.12012E-01  2.04276E-04  1.23458E+01  3.82420E+04 -1.52887E-03 -1.26206E-03 -2.51657E-01  3.09624E+02  1.07465E+00  1.97937E+00 -1.00000E+00
  3.09281E-02  9.98336E-01  6.15142E+00  1.80000E+02  3.09589E+02  3.45974E-01 -1.89889E+00 -7.03973E-01  8.12180E-01  1.54329E-04  1.23489E+01  3.82404E+04 -1.54229E-03 -1.28899E-03 -2.51685E-01  3.09595E+02  1.07481E+00  1.97949E+00 -1.00000E+00
  3.55164E-02  9.98335E-01  6.15112E+00  1.80000E+02  3.09559E+02  3.47090E-01 -1.91516E+00 -7.04015E-01  8.12346E-01  1.03248E-04  1.23521E+01  3.82387E+04 -1.55581E-03 -1.31634E-03 -2.51713E-01  3.09565E+02  1.07496E+00  1.97962E+00 -1.00000E+00
  4.01063E-02  9.98334E-01  6.15081E+00  1.80000E+02  3.09529E+02  3.48332E-01 -1.93154E+00 -7.04057E-01  8.12512E-01  5.09626E-05  1.23553E+01  3.82369E+04 -1.56942E-03 -1.34414E-03 -2.51741E-01  3.09535E+02  1.07512E+00  1.97975E+00 -1.00000E+00
  4.46977E-02  9.98332E-01  6.15050E+00  1.80000E+02  3.09499E+02  3.49704E-01 -1.94802E+00 -7.04099E-01  8.12678E-01 -2.44463E-06  1.23585E+01  3.82351E+04 -1.58312E-03 -1.37236E-03 -2.51769E-01  3.09505E+02  1.07527E+00  1.97989E+00 -1.00000E+00
