# Data printout from CCMC-simulation: version 1D-1.3
# Data type:  CORHEL  Solar/Heliosphere
# Run name:   Edwin_Johnson_062924_SH_3
# Missing data:  -1.09951e+12
# Start Date, time: 2012/12/29  13:00:00
# Time R Lat Lon V_r V_lon V_lat B_r B_lon B_lat N T E_r E_lon E_lat V B P_ram BP 
# day AU deg deg km/s km/s km/s nT nT nT cm^-3 K mV/m mV/m mV/m km/s nT nPa [] 
  3.76641E-03  9.83352E-01 -2.79974E+00  1.80000E+02  2.92390E+02  5.41235E+00  4.91281E-01 -1.27298E+00  1.59753E+00 -4.93028E-03  2.35104E+01  4.22569E+04  8.11522E-04 -8.16172E-04 -4.73993E-01  2.92440E+02  2.04270E+00  3.36257E+00 -1.00000E+00
  8.78190E-03  9.83352E-01 -2.80033E+00  1.80000E+02  2.92603E+02  5.38997E+00  4.37439E-01 -1.27830E+00  1.60250E+00 -5.05898E-03  2.35782E+01  4.24054E+04  7.28263E-04 -9.21097E-04 -4.75786E-01  2.92653E+02  2.04990E+00  3.37717E+00 -1.00000E+00
  1.37950E-02  9.83351E-01 -2.80092E+00  1.80000E+02  2.92817E+02  5.36803E+00  3.83214E-01 -1.28374E+00  1.60753E+00 -5.18773E-03  2.36468E+01  4.25542E+04  6.43876E-04 -1.02711E-03 -4.77603E-01  2.92866E+02  2.05722E+00  3.39194E+00 -1.00000E+00
  1.88187E-02  9.83351E-01 -2.80152E+00  1.80000E+02  2.93029E+02  5.34661E+00  3.28516E-01 -1.28921E+00  1.61266E+00 -5.31098E-03  2.37168E+01  4.27034E+04  5.58180E-04 -1.13275E-03 -4.79449E-01  2.93078E+02  2.06464E+00  3.40691E+00 -1.00000E+00
  2.38508E-02  9.83351E-01 -2.80211E+00  1.80000E+02  2.93241E+02  5.32589E+00  2.73479E-01 -1.29484E+00  1.61790E+00 -5.42996E-03  2.37882E+01  4.28535E+04  4.71380E-04 -1.23818E-03 -4.81330E-01  2.93290E+02  2.07225E+00  3.42211E+00 -1.00000E+00
  2.88832E-02  9.83351E-01 -2.80271E+00  1.80000E+02  2.93459E+02  5.30606E+00  2.18262E-01 -1.30048E+00  1.62324E+00 -5.53955E-03  2.38610E+01  4.30047E+04  3.83685E-04 -1.34179E-03 -4.83256E-01  2.93507E+02  2.07995E+00  3.43767E+00 -1.00000E+00
  3.39159E-02  9.83351E-01 -2.80330E+00  1.80000E+02  2.93683E+02  5.28729E+00  1.62933E-01 -1.30630E+00  1.62873E+00 -5.64104E-03  2.39353E+01  4.31573E+04  2.95200E-04 -1.44384E-03 -4.85238E-01  2.93731E+02  2.08787E+00  3.45362E+00 -1.00000E+00
  3.89488E-02  9.83351E-01 -2.80389E+00  1.80000E+02  2.93913E+02  5.26982E+00  1.07574E-01 -1.31213E+00  1.63440E+00 -5.72988E-03  2.40109E+01  4.33118E+04  2.06015E-04 -1.54294E-03 -4.87286E-01  2.93961E+02  2.09594E+00  3.46996E+00 -1.00000E+00
  4.39820E-02  9.83351E-01 -2.80449E+00  1.80000E+02  2.94150E+02  5.25348E+00  5.22677E-02 -1.31815E+00  1.64023E+00 -5.80730E-03  2.40880E+01  4.34693E+04  1.16239E-04 -1.63932E-03 -4.89398E-01  2.94197E+02  2.10426E+00  3.48671E+00 -1.00000E+00
  4.90155E-02  9.83351E-01 -2.80509E+00  1.80000E+02  2.94394E+02  5.23818E+00 -2.95467E-03 -1.32418E+00  1.64623E+00 -5.86443E-03  2.41665E+01  4.36306E+04  2.58549E-05 -1.73037E-03 -4.91576E-01  2.94440E+02  2.11271E+00  3.50386E+00 -1.00000E+00
  5.40493E-02  9.83351E-01 -2.80568E+00  1.80000E+02  2.94645E+02  5.22396E+00 -5.79677E-02 -1.33042E+00  1.65239E+00 -5.90240E-03  2.42464E+01  4.37957E+04 -6.49513E-05 -1.81623E-03 -4.93818E-01  2.94691E+02  2.12142E+00  3.52143E+00 -1.00000E+00
  5.90833E-02  9.83351E-01 -2.80628E+00  1.80000E+02  2.94903E+02  5.21081E+00 -1.12691E-01 -1.33667E+00  1.65871E+00 -5.91946E-03  2.43277E+01  4.39645E+04 -1.56077E-04 -1.89630E-03 -4.96124E-01  2.94949E+02  2.13027E+00  3.53943E+00 -1.00000E+00
  6.41177E-02  9.83350E-01 -2.80687E+00  1.80000E+02  2.95168E+02  5.19881E+00 -1.67148E-01 -1.34316E+00  1.66519E+00 -5.91757E-03  2.44105E+01  4.41371E+04 -2.47570E-04 -1.97119E-03 -4.98494E-01  2.95214E+02  2.13939E+00  3.55786E+00 -1.00000E+00
  6.91522E-02  9.83350E-01 -2.80747E+00  1.80000E+02  2.95439E+02  5.18794E+00 -2.21302E-01 -1.34967E+00  1.67182E+00 -5.89307E-03  2.44948E+01  4.43132E+04 -3.39404E-04 -2.03973E-03 -5.00923E-01  2.95485E+02  2.14863E+00  3.57669E+00 -1.00000E+00
