# Data printout from CCMC-simulation: version 1D-1.3
# Data type:  CORHEL  Heliosphere
# Run name:   Seungwoo_Ahn_121625_SH_7
# Missing data:  -1.09951e+12
# Start Date, time: 2022/11/07  21:00:00
# Time R Lat Lon V_r V_lon V_lat B_r B_lon B_lat N T E_r E_lon E_lat V B P_ram BP 
# day AU deg deg km/s km/s km/s nT nT nT cm^-3 K mV/m mV/m mV/m km/s nT nPa [] 
  5.16832E-04  9.90935E-01  3.67334E+00  1.80000E+02  3.31377E+02  2.18243E+00  7.63306E-01  5.21096E-01 -8.00560E-01  3.09545E-04  1.08174E+01  3.51367E+04 -6.11748E-04 -2.95180E-04  2.66425E-01  3.31385E+02  9.55216E-01  1.98668E+00  1.00000E+00
  6.25148E-03  9.90933E-01  3.67272E+00  1.80000E+02  3.31356E+02  2.16952E+00  7.54274E-01  5.21731E-01 -8.01428E-01  2.38119E-04  1.08321E+01  3.51593E+04 -6.05013E-04 -3.14626E-04  2.66689E-01  3.31364E+02  9.56289E-01  1.98911E+00  1.00000E+00
  1.19862E-02  9.90932E-01  3.67209E+00  1.80000E+02  3.31334E+02  2.15675E+00  7.45449E-01  5.22365E-01 -8.02287E-01  1.67501E-04  1.08466E+01  3.51817E+04 -5.98426E-04 -3.33898E-04  2.66952E-01  3.31342E+02  9.57356E-01  1.99151E+00  1.00000E+00
  1.77212E-02  9.90931E-01  3.67145E+00  1.80000E+02  3.31312E+02  2.14413E+00  7.36829E-01  5.22991E-01 -8.03140E-01  9.77517E-05  1.08610E+01  3.52039E+04 -5.91986E-04 -3.52968E-04  2.67211E-01  3.31320E+02  9.58412E-01  1.99389E+00  1.00000E+00
  2.34570E-02  9.90929E-01  3.67082E+00  1.80000E+02  3.31290E+02  2.13166E+00  7.28417E-01  5.23616E-01 -8.03986E-01  2.87448E-05  1.08752E+01  3.52259E+04 -5.85698E-04 -3.71888E-04  2.67468E-01  3.31297E+02  9.59462E-01  1.99623E+00  1.00000E+00
  2.91939E-02  9.90928E-01  3.67020E+00  1.80000E+02  3.31267E+02  2.11934E+00  7.20207E-01  5.24234E-01 -8.04825E-01 -3.94667E-05  1.08894E+01  3.52477E+04 -5.79557E-04 -3.90631E-04  2.67723E-01  3.31275E+02  9.60502E-01  1.99856E+00  1.00000E+00
  3.49317E-02  9.90926E-01  3.66956E+00  1.80000E+02  3.31244E+02  2.10716E+00  7.12207E-01  5.24852E-01 -8.05658E-01 -1.06972E-04  1.09034E+01  3.52692E+04 -5.73570E-04 -4.09237E-04  2.67975E-01  3.31252E+02  9.61537E-01  2.00085E+00  1.00000E+00
  4.06698E-02  9.90925E-01  3.66893E+00  1.80000E+02  3.31221E+02  2.09515E+00  7.04413E-01  5.25462E-01 -8.06485E-01 -1.73698E-04  1.09173E+01  3.52904E+04 -5.67734E-04 -4.27675E-04  2.68226E-01  3.31228E+02  9.62563E-01  2.00312E+00  1.00000E+00
  4.64078E-02  9.90924E-01  3.66830E+00  1.80000E+02  3.31198E+02  2.08329E+00  6.96826E-01  5.26071E-01 -8.07306E-01 -2.39699E-04  1.09311E+01  3.53115E+04 -5.62053E-04 -4.45968E-04  2.68474E-01  3.31205E+02  9.63584E-01  2.00537E+00  1.00000E+00
  5.21456E-02  9.90922E-01  3.66767E+00  1.80000E+02  3.31174E+02  2.07159E+00  6.89445E-01  5.26674E-01 -8.08122E-01 -3.04907E-04  1.09448E+01  3.53323E+04 -5.56524E-04 -4.64090E-04  2.68720E-01  3.31181E+02  9.64597E-01  2.00760E+00  1.00000E+00
  5.78833E-02  9.90921E-01  3.66704E+00  1.80000E+02  3.31150E+02  2.06006E+00  6.82267E-01  5.27276E-01 -8.08932E-01 -3.69430E-04  1.09585E+01  3.53529E+04 -5.51147E-04 -4.82080E-04  2.68964E-01  3.31157E+02  9.65604E-01  2.00982E+00  1.00000E+00
  6.36208E-02  9.90919E-01  3.66641E+00  1.80000E+02  3.31126E+02  2.04868E+00  6.75289E-01  5.27872E-01 -8.09738E-01 -4.33132E-04  1.09720E+01  3.53732E+04 -5.45920E-04 -4.99887E-04  2.69207E-01  3.31133E+02  9.66605E-01  2.01201E+00  1.00000E+00
  6.93581E-02  9.90918E-01  3.66578E+00  1.80000E+02  3.31102E+02  2.03747E+00  6.68511E-01  5.28468E-01 -8.10539E-01 -4.96019E-04  1.09855E+01  3.53934E+04 -5.40844E-04 -5.17519E-04  2.69448E-01  3.31109E+02  9.67601E-01  2.01419E+00  1.00000E+00
  7.50953E-02  9.90917E-01  3.66515E+00  1.80000E+02  3.31078E+02  2.02643E+00  6.61925E-01  5.29057E-01 -8.11337E-01 -5.57943E-04  1.09989E+01  3.54134E+04 -5.35913E-04 -5.34919E-04  2.69688E-01  3.31085E+02  9.68591E-01  2.01635E+00  1.00000E+00
  8.08324E-02  9.90915E-01  3.66451E+00  1.80000E+02  3.31054E+02  2.01555E+00  6.55534E-01  5.29646E-01 -8.12130E-01 -6.18907E-04  1.10123E+01  3.54332E+04 -5.31131E-04 -5.52093E-04  2.69926E-01  3.31061E+02  9.69577E-01  2.01851E+00  1.00000E+00
  8.65692E-02  9.90914E-01  3.66388E+00  1.80000E+02  3.31030E+02  2.00485E+00  6.49327E-01  5.30229E-01 -8.12920E-01 -6.78783E-04  1.10256E+01  3.54529E+04 -5.26490E-04 -5.68990E-04  2.70164E-01  3.31037E+02  9.70558E-01  2.02065E+00  1.00000E+00
  9.23059E-02  9.90913E-01  3.66326E+00  1.80000E+02  3.31006E+02  1.99432E+00  6.43307E-01  5.30813E-01 -8.13706E-01 -7.37597E-04  1.10389E+01  3.54724E+04 -5.21992E-04 -5.85624E-04  2.70400E-01  3.31013E+02  9.71535E-01  2.02279E+00  1.00000E+00
  9.80425E-02  9.90911E-01  3.66262E+00  1.80000E+02  3.30982E+02  1.98394E+00  6.37465E-01  5.31392E-01 -8.14490E-01 -7.95142E-04  1.10521E+01  3.54918E+04 -5.17631E-04 -6.01921E-04  2.70636E-01  3.30988E+02  9.72508E-01  2.02492E+00  1.00000E+00
  1.03779E-01  9.90910E-01  3.66199E+00  1.80000E+02  3.30958E+02  1.97374E+00  6.31801E-01  5.31971E-01 -8.15271E-01 -8.51407E-04  1.10653E+01  3.55111E+04 -5.13408E-04 -6.17879E-04  2.70870E-01  3.30964E+02  9.73478E-01  2.02704E+00  1.00000E+00
  1.09515E-01  9.90908E-01  3.66136E+00  1.80000E+02  3.30933E+02  1.96368E+00  6.26303E-01  5.32547E-01 -8.16049E-01 -9.06227E-04  1.10784E+01  3.55303E+04 -5.09314E-04 -6.33436E-04  2.71104E-01  3.30940E+02  9.74445E-01  2.02915E+00  1.00000E+00
  1.15251E-01  9.90907E-01  3.66073E+00  1.80000E+02  3.30909E+02  1.95379E+00  6.20974E-01  5.33123E-01 -8.16825E-01 -9.59585E-04  1.10915E+01  3.55494E+04 -5.05352E-04 -6.48591E-04  2.71336E-01  3.30915E+02  9.75410E-01  2.03125E+00  1.00000E+00
  1.20987E-01  9.90906E-01  3.66010E+00  1.80000E+02  3.30885E+02  1.94405E+00  6.15802E-01  5.33697E-01 -8.17599E-01 -1.01124E-03  1.11046E+01  3.55683E+04 -5.01513E-04 -6.63257E-04  2.71569E-01  3.30891E+02  9.76372E-01  2.03334E+00  1.00000E+00
  1.26723E-01  9.90904E-01  3.65947E+00  1.80000E+02  3.30860E+02  1.93446E+00  6.10790E-01  5.34272E-01 -8.18372E-01 -1.06120E-03  1.11176E+01  3.55872E+04 -4.97801E-04 -6.77438E-04  2.71800E-01  3.30866E+02  9.77333E-01  2.03543E+00  1.00000E+00
  1.32458E-01  9.90903E-01  3.65884E+00  1.80000E+02  3.30836E+02  1.92502E+00  6.05928E-01  5.34846E-01 -8.19143E-01 -1.10940E-03  1.11306E+01  3.56059E+04 -4.94206E-04 -6.91107E-04  2.72031E-01  3.30842E+02  9.78293E-01  2.03750E+00  1.00000E+00
  1.38194E-01  9.90902E-01  3.65821E+00  1.80000E+02  3.30811E+02  1.91572E+00  6.01216E-01  5.35420E-01 -8.19914E-01 -1.15592E-03  1.11436E+01  3.56246E+04 -4.90731E-04 -7.04293E-04  2.72262E-01  3.30817E+02  9.79252E-01  2.03957E+00  1.00000E+00
  1.43929E-01  9.90900E-01  3.65758E+00  1.80000E+02  3.30786E+02  1.90657E+00  5.96646E-01  5.35995E-01 -8.20684E-01 -1.20066E-03  1.11565E+01  3.56431E+04 -4.87368E-04 -7.16962E-04  2.72493E-01  3.30792E+02  9.80211E-01  2.04162E+00  1.00000E+00
  1.49664E-01  9.90899E-01  3.65694E+00  1.80000E+02  3.30761E+02  1.89756E+00  5.92218E-01  5.36570E-01 -8.21453E-01 -1.24375E-03  1.11694E+01  3.56615E+04 -4.84119E-04 -7.29152E-04  2.72723E-01  3.30767E+02  9.81170E-01  2.04367E+00  1.00000E+00
  1.55399E-01  9.90897E-01  3.65632E+00  1.80000E+02  3.30736E+02  1.88869E+00  5.87926E-01  5.37147E-01 -8.22222E-01 -1.28512E-03  1.11822E+01  3.56798E+04 -4.80978E-04 -7.40838E-04  2.72953E-01  3.30742E+02  9.82129E-01  2.04571E+00  1.00000E+00
  1.61134E-01  9.90896E-01  3.65569E+00  1.80000E+02  3.30711E+02  1.87996E+00  5.83768E-01  5.37724E-01 -8.22991E-01 -1.32484E-03  1.11950E+01  3.56980E+04 -4.77945E-04 -7.52044E-04  2.73183E-01  3.30717E+02  9.83088E-01  2.04775E+00  1.00000E+00
  1.66869E-01  9.90894E-01  3.65505E+00  1.80000E+02  3.30686E+02  1.87136E+00  5.79741E-01  5.38304E-01 -8.23760E-01 -1.36292E-03  1.12078E+01  3.57161E+04 -4.75017E-04 -7.62775E-04  2.73413E-01  3.30692E+02  9.84050E-01  2.04977E+00  1.00000E+00
  1.72604E-01  9.90893E-01  3.65442E+00  1.80000E+02  3.30661E+02  1.86289E+00  5.75845E-01  5.38884E-01 -8.24530E-01 -1.39943E-03  1.12205E+01  3.57341E+04 -4.72194E-04 -7.73052E-04  2.73644E-01  3.30667E+02  9.85011E-01  2.05179E+00  1.00000E+00
  1.78341E-01  9.90892E-01  3.65380E+00  1.80000E+02  3.30636E+02  1.85455E+00  5.72070E-01  5.39467E-01 -8.25301E-01 -1.43437E-03  1.12332E+01  3.57520E+04 -4.69470E-04 -7.82869E-04  2.73875E-01  3.30642E+02  9.85976E-01  2.05380E+00  1.00000E+00
  1.84078E-01  9.90890E-01  3.65316E+00  1.80000E+02  3.30611E+02  1.84634E+00  5.68419E-01  5.40051E-01 -8.26072E-01 -1.46784E-03  1.12459E+01  3.57697E+04 -4.66845E-04 -7.92261E-04  2.74106E-01  3.30617E+02  9.86941E-01  2.05580E+00  1.00000E+00
  1.89816E-01  9.90889E-01  3.65253E+00  1.80000E+02  3.30586E+02  1.83825E+00  5.64885E-01  5.40639E-01 -8.26844E-01 -1.49982E-03  1.12585E+01  3.57874E+04 -4.64315E-04 -8.01219E-04  2.74337E-01  3.30592E+02  9.87909E-01  2.05780E+00  1.00000E+00
  1.95554E-01  9.90888E-01  3.65190E+00  1.80000E+02  3.30561E+02  1.83029E+00  5.61469E-01  5.41228E-01 -8.27618E-01 -1.53043E-03  1.12711E+01  3.58050E+04 -4.61880E-04 -8.09783E-04  2.74569E-01  3.30567E+02  9.88878E-01  2.05979E+00  1.00000E+00
  2.01292E-01  9.90886E-01  3.65127E+00  1.80000E+02  3.30536E+02  1.82245E+00  5.58167E-01  5.41820E-01 -8.28392E-01 -1.55964E-03  1.12837E+01  3.58225E+04 -4.59539E-04 -8.17943E-04  2.74801E-01  3.30542E+02  9.89851E-01  2.06178E+00  1.00000E+00
  2.07030E-01  9.90885E-01  3.65064E+00  1.80000E+02  3.30512E+02  1.81474E+00  5.54978E-01  5.42413E-01 -8.29167E-01 -1.58753E-03  1.12962E+01  3.58399E+04 -4.57288E-04 -8.25723E-04  2.75034E-01  3.30517E+02  9.90824E-01  2.06375E+00  1.00000E+00
  2.12767E-01  9.90883E-01  3.65001E+00  1.80000E+02  3.30487E+02  1.80715E+00  5.51897E-01  5.43010E-01 -8.29943E-01 -1.61403E-03  1.13087E+01  3.58572E+04 -4.55127E-04 -8.33102E-04  2.75267E-01  3.30492E+02  9.91801E-01  2.06573E+00  1.00000E+00
  2.18505E-01  9.90882E-01  3.64938E+00  1.80000E+02  3.30462E+02  1.79968E+00  5.48928E-01  5.43607E-01 -8.30721E-01 -1.63923E-03  1.13212E+01  3.58745E+04 -4.53056E-04 -8.40106E-04  2.75500E-01  3.30468E+02  9.92778E-01  2.06769E+00  1.00000E+00
