# Data printout from CCMC-simulation: version 1D-1.3
# Data type:  CORHEL  Heliosphere
# Run name:   Seungwoo_Ahn_121625_SH_4
# Missing data:  -1.09951e+12
# Start Date, time: 2018/12/20  14:00:00
# Time R Lat Lon V_r V_lon V_lat B_r B_lon B_lat N T E_r E_lon E_lat V B P_ram BP 
# day AU deg deg km/s km/s km/s nT nT nT cm^-3 K mV/m mV/m mV/m km/s nT nPa [] 
  4.86733E-03  9.83766E-01 -1.63392E+00  1.80000E+02  3.21290E+02 -2.66458E-01 -2.66923E-01 -6.10384E-01  6.07328E-01  1.14788E-04  1.02863E+01  3.53604E+04 -1.62079E-04 -1.26045E-04 -1.94966E-01  3.21290E+02  8.61055E-01  1.77580E+00 -1.00000E+00
  9.95999E-03  9.83766E-01 -1.63455E+00  1.80000E+02  3.21251E+02 -2.56909E-01 -2.26893E-01 -6.10319E-01  6.07533E-01  2.57620E-04  1.02912E+01  3.53529E+04 -1.37778E-04 -5.57162E-05 -1.95014E-01  3.21251E+02  8.61154E-01  1.77621E+00 -1.00000E+00
  1.50527E-02  9.83765E-01 -1.63519E+00  1.80000E+02  3.21212E+02 -2.47431E-01 -1.86874E-01 -6.10260E-01  6.07740E-01  3.99341E-04  1.02961E+01  3.53455E+04 -1.13472E-04  1.42312E-05 -1.95062E-01  3.21212E+02  8.61258E-01  1.77662E+00 -1.00000E+00
  2.01454E-02  9.83765E-01 -1.63582E+00  1.80000E+02  3.21173E+02 -2.38025E-01 -1.46869E-01 -6.10201E-01  6.07950E-01  5.39966E-04  1.03011E+01  3.53382E+04 -8.91604E-05  8.38028E-05 -1.95112E-01  3.21173E+02  8.61364E-01  1.77704E+00 -1.00000E+00
  2.52383E-02  9.83765E-01 -1.63647E+00  1.80000E+02  3.21134E+02 -2.28689E-01 -1.06885E-01 -6.10147E-01  6.08162E-01  6.79393E-04  1.03061E+01  3.53309E+04 -6.48479E-05  1.52960E-04 -1.95162E-01  3.21134E+02  8.61476E-01  1.77747E+00 -1.00000E+00
  3.03313E-02  9.83764E-01 -1.63710E+00  1.80000E+02  3.21095E+02 -2.19427E-01 -6.69248E-02 -6.10093E-01  6.08377E-01  8.17740E-04  1.03111E+01  3.53238E+04 -4.05360E-05  2.21742E-04 -1.95213E-01  3.21095E+02  8.61589E-01  1.77791E+00 -1.00000E+00
  3.54244E-02  9.83764E-01 -1.63774E+00  1.80000E+02  3.21056E+02 -2.10237E-01 -2.69955E-02 -6.10044E-01  6.08594E-01  9.54958E-04  1.03162E+01  3.53167E+04 -1.62285E-05  2.90127E-04 -1.95264E-01  3.21056E+02  8.61708E-01  1.77835E+00 -1.00000E+00
  4.05176E-02  9.83764E-01 -1.63837E+00  1.80000E+02  3.21018E+02 -2.01120E-01  1.28956E-02 -6.09995E-01  6.08813E-01  1.09102E-03  1.03213E+01  3.53097E+04  8.07043E-06  3.58103E-04 -1.95317E-01  3.21018E+02  8.61828E-01  1.77880E+00 -1.00000E+00
  4.56109E-02  9.83763E-01 -1.63901E+00  1.80000E+02  3.20979E+02 -1.92074E-01  5.27434E-02 -6.09952E-01  6.09034E-01  1.22578E-03  1.03264E+01  3.53028E+04  3.23580E-05  4.25620E-04 -1.95370E-01  3.20979E+02  8.61954E-01  1.77926E+00 -1.00000E+00
  5.07043E-02  9.83763E-01 -1.63965E+00  1.80000E+02  3.20941E+02 -1.83103E-01  9.25471E-02 -6.09908E-01  6.09258E-01  1.35920E-03  1.03315E+01  3.52959E+04  5.66340E-05  4.92669E-04 -1.95424E-01  3.20941E+02  8.62082E-01  1.77972E+00 -1.00000E+00
  5.57978E-02  9.83763E-01 -1.64028E+00  1.80000E+02  3.20903E+02 -1.74207E-01  1.32301E-01 -6.09870E-01  6.09484E-01  1.49114E-03  1.03367E+01  3.52891E+04  8.08955E-05  5.59199E-04 -1.95479E-01  3.20903E+02  8.62215E-01  1.78019E+00 -1.00000E+00
  6.08914E-02  9.83762E-01 -1.64092E+00  1.80000E+02  3.20865E+02 -1.65390E-01  1.72007E-01 -6.09832E-01  6.09713E-01  1.62157E-03  1.03419E+01  3.52824E+04  1.05143E-04  6.25200E-04 -1.95534E-01  3.20865E+02  8.62350E-01  1.78066E+00 -1.00000E+00
  6.59851E-02  9.83762E-01 -1.64156E+00  1.80000E+02  3.20827E+02 -1.56653E-01  2.11673E-01 -6.09799E-01  6.09943E-01  1.75034E-03  1.03471E+01  3.52758E+04  1.29383E-04  6.90633E-04 -1.95591E-01  3.20827E+02  8.62490E-01  1.78114E+00 -1.00000E+00
  7.10790E-02  9.83762E-01 -1.64220E+00  1.80000E+02  3.20789E+02 -1.48000E-01  2.51293E-01 -6.09766E-01  6.10176E-01  1.87737E-03  1.03523E+01  3.52693E+04  1.53611E-04  7.55469E-04 -1.95647E-01  3.20789E+02  8.62631E-01  1.78162E+00 -1.00000E+00
  7.61729E-02  9.83761E-01 -1.64283E+00  1.80000E+02  3.20751E+02 -1.39429E-01  2.90852E-01 -6.09738E-01  6.10412E-01  2.00250E-03  1.03576E+01  3.52629E+04  1.77818E-04  8.19647E-04 -1.95705E-01  3.20751E+02  8.62779E-01  1.78210E+00 -1.00000E+00
  8.12668E-02  9.83761E-01 -1.64347E+00  1.80000E+02  3.20713E+02 -1.30945E-01  3.30340E-01 -6.09710E-01  6.10649E-01  2.12565E-03  1.03629E+01  3.52565E+04  2.02000E-04  8.83135E-04 -1.95764E-01  3.20714E+02  8.62927E-01  1.78260E+00 -1.00000E+00
  8.63606E-02  9.83760E-01 -1.64410E+00  1.80000E+02  3.20676E+02 -1.22545E-01  3.69744E-01 -6.09688E-01  6.10890E-01  2.24666E-03  1.03682E+01  3.52502E+04  2.26148E-04  9.45879E-04 -1.95823E-01  3.20676E+02  8.63082E-01  1.78309E+00 -1.00000E+00
  9.14544E-02  9.83760E-01 -1.64474E+00  1.80000E+02  3.20638E+02 -1.14233E-01  4.09054E-01 -6.09665E-01  6.11132E-01  2.36547E-03  1.03735E+01  3.52440E+04  2.50256E-04  1.00785E-03 -1.95883E-01  3.20639E+02  8.63238E-01  1.78359E+00 -1.00000E+00
  9.65481E-02  9.83760E-01 -1.64538E+00  1.80000E+02  3.20601E+02 -1.06009E-01  4.48258E-01 -6.09647E-01  6.11378E-01  2.48163E-03  1.03789E+01  3.52379E+04  2.74318E-04  1.06889E-03 -1.95944E-01  3.20601E+02  8.63400E-01  1.78410E+00 -1.00000E+00
  1.01642E-01  9.83759E-01 -1.64601E+00  1.80000E+02  3.20564E+02 -9.78762E-02  4.87345E-01 -6.09630E-01  6.11626E-01  2.59502E-03  1.03843E+01  3.52319E+04  2.98327E-04  1.12897E-03 -1.96006E-01  3.20564E+02  8.63563E-01  1.78461E+00 -1.00000E+00
  1.06735E-01  9.83759E-01 -1.64665E+00  1.80000E+02  3.20527E+02 -8.98344E-02  5.26303E-01 -6.09617E-01  6.11877E-01  2.70558E-03  1.03897E+01  3.52259E+04  3.22275E-04  1.18806E-03 -1.96068E-01  3.20527E+02  8.63732E-01  1.78513E+00 -1.00000E+00
